filename,filepath,duration_sec,sample_rate_hz,snr_db,silence_ratio,overlap_ratio,overlap_segments,srmr,f0_mean_hz,f0_sd_hz,f0_min_hz,f0_max_hz,f0_range_hz,f0_range_st,f0_voiced_frac,hnr_db,shimmer_pct,jitter_local_pct,jitter_rap_pct,praat_pause_count,praat_pause_rate_per_min,praat_mean_pause_dur_sec,praat_total_pause_dur_sec,praat_pause_to_speech_ratio,praat_speaking_rate_syl_sec,praat_articulation_rate_syl_sec
4507-16021-0022.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0022.flac,6.2,16000,30.28,0.1505,0.0,,13.0723,202.16,43.63,79.41,453.24,373.83,30.16,0.5203,15.91,7.9329,1.8621,0.7031,2,19.355,0.548,1.096,0.1768,4.677,6.165
4507-16021-0023.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0023.flac,12.07,16000,38.84,0.296,0.1667,40000-80000,15.7578,220.07,44.5,77.46,373.11,295.65,27.22,0.4701,18.16,7.1018,1.3463,0.5722,11,54.681,0.4311,4.742,0.3929,3.894,7.65
4507-16021-0024.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0024.flac,5.14,16000,39.56,0.3567,0.3333,40000-80000,14.8013,202.62,44.08,155.39,351.23,195.84,14.12,0.4176,14.0,9.0711,1.8232,0.7812,4,46.693,0.4485,1.794,0.349,4.086,6.53
4507-16021-0025.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0025.flac,9.215,16000,39.1,0.2736,0.0,,12.7083,224.23,45.64,92.8,350.48,257.68,23.01,0.4749,16.88,8.3355,1.4868,0.6446,5,32.556,0.5726,2.863,0.3107,4.775,7.412
4507-16021-0026.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0026.flac,31.615,16000,31.55,0.1633,0.0333,40000-80000,14.3206,212.08,44.28,76.16,493.22,417.07,32.34,0.5459,16.64,8.3463,1.6482,0.6896,14,26.57,0.5028,7.039,0.2226,5.029,7.17
4507-16021-0027.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0027.flac,1.995,16000,38.47,0.2273,0.3333,40000-80000,14.4909,254.56,63.7,155.56,398.87,243.3,16.3,0.6378,17.44,7.1064,1.6077,0.636,1,30.075,0.3575,0.3575,0.1792,5.514,7.314
4507-16021-0028.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0028.flac,3.265,16000,43.91,0.3519,0.3333,40000-80000,19.6018,241.35,51.9,88.75,330.1,241.35,22.74,0.4056,15.57,7.7533,1.4011,0.4767,2,36.753,0.4725,0.945,0.2894,3.063,6.127
4507-16021-0029.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0029.flac,3.87,16000,38.47,0.2713,0.3333,40000-80000,13.379,230.97,42.87,163.97,371.17,207.2,14.14,0.5625,18.99,8.3621,1.1521,0.4093,2,31.008,0.4595,0.919,0.2375,5.168,8.446
4507-16021-0030.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0030.flac,14.79,16000,34.01,0.1744,0.1111,40000-80000,13.7547,220.88,59.16,77.9,470.97,393.07,31.15,0.565,17.04,8.2971,1.6076,0.6743,3,12.17,0.689,2.067,0.1398,5.612,7.235
4507-16021-0031.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0031.flac,14.31,16000,34.01,0.1593,0.1111,40000-80000,11.5556,231.76,61.3,77.1,415.98,338.88,29.18,0.528,17.77,7.2756,1.3609,0.5611,5,20.964,0.4812,2.406,0.1681,5.73,7.933
4507-16021-0032.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0032.flac,28.09,16000,33.48,0.1848,0.037,880000-920000,13.4095,207.06,35.63,81.74,495.9,414.16,31.21,0.5666,18.74,7.0202,1.4269,0.6146,11,23.496,0.5827,6.41,0.2282,4.877,6.996
4507-16021-0033.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0033.flac,5.545,16000,30.64,0.1196,0.0,,10.5228,221.79,31.78,96.07,290.22,194.16,19.14,0.657,18.93,6.1062,1.3497,0.6155,2,21.641,0.5165,1.033,0.1863,5.05,6.458
4507-16021-0034.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0034.flac,11.27,16000,32.19,0.2027,0.0,,11.5166,212.73,38.24,75.83,320.34,244.51,24.95,0.4466,15.15,9.1025,1.757,0.7069,6,31.943,0.401,2.406,0.2135,5.146,7.632
4507-16021-0035.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0035.flac,7.535,16000,32.22,0.1594,0.3333,40000-80000,10.1419,202.93,51.13,75.64,336.02,260.38,25.82,0.5373,16.39,8.1652,1.9078,0.8283,3,23.889,0.469,1.407,0.1867,5.043,6.747
4507-16021-0036.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0036.flac,5.435,16000,39.26,0.221,0.0,,8.2829,206.09,55.96,83.43,335.47,252.04,24.09,0.4296,15.51,8.2116,1.641,0.5837,3,33.119,0.489,1.467,0.2699,4.416,7.576
4507-16021-0037.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0037.flac,5.35,16000,23.42,0.0393,0.0,,15.018,214.81,18.08,177.33,263.52,86.19,6.86,0.656,20.24,5.4983,1.0891,0.4227,1,11.215,0.304,0.304,0.0568,5.234,6.705
4507-16021-0038.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0038.flac,3.885,16000,35.15,0.2093,0.0,,16.2535,226.38,52.85,83.5,289.77,206.27,21.54,0.4338,19.16,6.7728,1.2458,0.4858,2,30.888,0.5312,1.0625,0.2735,3.604,6.25
4507-16021-0039.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0039.flac,15.42,16000,33.58,0.2354,0.1667,40000-80000;280000-320000,11.533,192.92,37.98,76.66,291.91,215.25,23.15,0.5341,17.64,7.6949,1.6985,0.7163,8,31.128,0.5075,4.06,0.2633,4.669,6.966
4507-16021-0040.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0040.flac,3.925,16000,31.68,0.1923,0.0,,13.9488,195.28,27.0,76.95,243.68,166.73,19.96,0.4165,17.87,7.4919,1.6233,0.657,2,30.573,0.8505,1.701,0.4334,3.822,6.745
4507-16021-0041.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0041.flac,2.975,16000,35.76,0.202,0.3333,40000-80000,16.3006,265.97,74.58,195.65,487.65,291.99,15.81,0.5476,20.25,5.6651,1.3291,0.5928,2,40.336,0.4715,0.943,0.317,4.706,6.89
4507-16021-0042.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0042.flac,10.375,16000,37.4,0.2116,0.1667,40000-80000,12.675,196.97,37.96,88.18,335.07,246.89,23.11,0.5474,14.92,8.5443,1.6329,0.7141,3,17.349,0.5825,1.7475,0.1684,5.205,6.804
4507-16021-0043.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0043.flac,3.99,16000,33.3,0.1429,0.3333,40000-80000,7.5467,218.49,72.79,75.39,488.51,413.12,32.35,0.5278,12.37,10.3806,2.8968,1.2116,2,30.075,0.371,0.742,0.186,5.013,6.684
4507-16021-0044.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0044.flac,2.19,16000,35.53,0.3973,0.0,,14.7543,203.89,50.95,80.65,294.16,213.51,22.4,0.3056,15.58,11.9552,2.023,0.7175,2,54.795,0.423,0.846,0.3863,3.196,8.75
4507-16021-0045.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0045.flac,4.89,16000,41.53,0.2393,0.0,,10.2087,235.19,62.49,79.37,394.64,315.27,27.77,0.4124,13.78,9.6443,1.8438,0.7658,2,24.54,0.653,1.306,0.2671,5.317,7.812
4507-16021-0046.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0046.flac,4.59,16000,27.03,0.1438,0.0,,16.1105,206.26,19.52,163.64,262.12,98.49,8.16,0.5965,17.27,7.0746,1.3798,0.5542,1,13.072,0.327,0.327,0.0712,5.447,7.476
4507-16021-0047.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0047.flac,34.955,16000,34.73,0.1966,0.0303,40000-80000,13.9715,219.94,45.66,80.64,453.09,372.45,29.88,0.559,17.95,7.5167,1.4639,0.5893,16,27.464,0.6077,9.723,0.2782,4.835,7.534
4507-16021-0048.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0048.flac,5.215,16000,35.97,0.2197,0.0,,15.9672,206.29,52.33,85.73,304.0,218.27,21.91,0.527,18.28,7.3789,1.642,0.7745,3,34.516,0.4317,1.295,0.2483,4.794,7.697
4507-16021-0049.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0049.flac,5.91,16000,32.27,0.1472,0.0,,12.7896,234.05,60.53,92.83,333.42,240.58,22.13,0.5935,17.57,7.2535,1.3902,0.5743,1,10.152,0.448,0.448,0.0758,4.907,6.36
4507-16021-0050.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0050.flac,3.895,16000,37.37,0.155,0.0,,20.8035,223.06,61.04,83.67,426.03,342.36,28.18,0.601,16.77,7.1552,1.3435,0.5145,2,30.809,0.3635,0.727,0.1866,4.365,5.806
4507-16021-0051.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0051.flac,6.17,16000,37.86,0.1415,0.0,,14.9366,190.59,40.09,86.52,332.87,246.35,23.33,0.6026,17.28,8.2344,1.7265,0.7832,3,29.173,0.4567,1.37,0.222,4.7,6.382
4507-16021-0052.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0052.flac,6.275,16000,38.64,0.2201,0.0,,16.8371,208.2,66.65,86.98,404.37,317.39,26.6,0.4679,18.21,6.6718,1.3629,0.5586,4,38.247,0.6048,2.419,0.3855,3.984,6.483
4507-16021-0053.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0053.flac,8.095,16000,32.51,0.1561,0.0,,8.2597,219.58,67.95,77.1,499.84,422.74,32.36,0.5496,15.85,8.8631,2.206,0.8353,3,22.236,0.597,1.791,0.2212,5.312,6.944
4507-16021-0054.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0054.flac,4.315,16000,39.12,0.2168,0.0,,11.9709,257.82,89.28,95.02,446.86,351.84,26.8,0.4766,13.05,8.7681,2.1539,0.8384,2,27.81,0.3708,0.7415,0.1718,4.171,6.215
4507-16021-0055.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0055.flac,7.225,16000,31.86,0.1875,0.0,,11.401,229.99,56.64,88.63,356.95,268.32,24.12,0.4854,16.99,7.2491,1.4966,0.556,4,33.218,0.4902,1.961,0.2714,4.983,7.075
4507-16021-0056.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0056.flac,6.345,16000,38.77,0.2512,0.0,,12.3848,214.63,64.51,81.95,328.88,246.93,24.06,0.4754,15.55,7.1954,1.9687,0.9165,5,47.281,0.4818,2.409,0.3797,3.467,5.589
4507-16021-0057.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0057.flac,4.61,16000,32.74,0.1699,0.0,,10.7134,213.74,74.93,97.94,499.48,401.54,28.21,0.4454,14.85,9.1979,1.8232,0.8775,3,39.046,0.5073,1.522,0.3302,3.254,5.068
4507-16021-0058.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,3.11,16000,35.35,0.1845,0.0,,11.4494,224.78,40.44,173.01,424.2,251.2,15.53,0.5942,17.71,7.715,1.633,0.6653,1,19.293,0.531,0.531,0.1707,5.145,6.944
4507-16021-0059.flac,/content/data/LibriSpeech/test-clean/4507/16021/4507-16021-0059.flac,6.205,16000,39.71,0.2427,0.0,,13.6116,200.64,19.95,172.93,252.76,79.82,6.57,0.5203,18.44,6.1571,1.3491,0.6271,3,29.009,0.607,1.821,0.2935,4.351,6.49
4970-29093-0000.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0000.flac,3.03,16000,74.54,0.2574,0.3333,40000-80000,19.1465,213.46,46.82,150.55,332.15,181.6,13.7,0.62,10.81,8.6472,1.5626,0.6235,2,39.604,0.411,0.822,0.2713,4.95,6.793
4970-29093-0001.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0001.flac,11.92,16000,70.45,0.2746,0.1667,40000-80000,14.0425,207.49,45.37,88.99,400.16,311.17,26.03,0.4987,12.55,7.6945,1.5484,0.5951,7,35.235,0.6309,4.416,0.3705,4.027,7.212
4970-29093-0002.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0002.flac,10.73,16000,44.78,0.2577,0.1667,40000-80000,16.8655,195.18,38.29,79.78,322.92,243.14,24.21,0.5084,10.09,9.9168,1.8158,0.7654,5,27.959,0.5428,2.714,0.2529,4.567,7.327
4970-29093-0003.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0003.flac,15.355,16000,67.37,0.2994,0.1667,40000-80000;280000-320000,14.7871,200.68,38.46,89.37,349.66,260.29,23.62,0.4752,10.73,9.9511,1.473,0.5816,8,31.26,0.6314,5.051,0.3289,4.559,8.349
4970-29093-0004.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0004.flac,3.75,16000,64.31,0.344,0.3333,40000-80000,16.2038,211.51,52.04,139.41,330.87,191.46,14.96,0.4113,10.3,8.0915,1.7919,0.7537,2,32.0,0.571,1.142,0.3045,5.067,7.711
4970-29093-0005.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0005.flac,22.16,16000,62.37,0.29,0.1111,40000-80000;400000-440000,16.8793,207.39,35.94,76.47,342.53,266.06,25.96,0.4776,12.12,9.3382,1.4361,0.5906,15,40.614,0.6112,9.168,0.4137,4.783,9.451
4970-29093-0006.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0006.flac,29.6,16000,50.79,0.289,0.037,40000-80000,14.4142,203.7,47.51,75.05,370.83,295.78,27.66,0.485,11.23,9.1576,1.7937,0.7274,23,46.622,0.5892,13.552,0.4578,3.986,8.939
4970-29093-0007.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0007.flac,6.995,16000,68.8,0.309,0.3333,40000-80000,17.0685,215.84,50.65,79.71,370.26,290.55,26.59,0.4626,10.43,9.3131,1.8302,0.7356,4,34.31,0.5608,2.243,0.3207,4.289,6.996
4970-29093-0008.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0008.flac,3.58,16000,62.8,0.3782,0.3333,40000-80000,14.6208,186.95,42.92,75.42,313.71,238.29,24.68,0.369,9.89,8.8452,1.6525,0.6285,4,67.039,0.491,1.964,0.5486,3.911,10.542
4970-29093-0009.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0009.flac,9.12,16000,57.83,0.2533,0.3333,40000-80000,17.9714,199.64,31.6,132.32,329.72,197.4,15.81,0.4719,11.16,7.9362,1.4098,0.5732,5,32.895,0.48,2.4,0.2632,5.044,7.206
4970-29093-0010.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0010.flac,14.3,16000,63.24,0.2773,0.1111,40000-80000,17.1754,200.68,36.68,82.08,321.25,239.17,23.62,0.452,10.17,10.6514,1.615,0.6888,11,46.154,0.5262,5.788,0.4048,4.336,8.908
4970-29093-0011.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0011.flac,11.45,16000,65.93,0.3386,0.1667,40000-80000,16.9322,188.76,36.14,92.16,330.32,238.17,22.1,0.4247,10.77,8.773,1.2899,0.474,9,47.162,0.618,5.562,0.4858,3.668,8.003
4970-29093-0012.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0012.flac,8.71,16000,63.98,0.3,0.3333,40000-80000,16.6543,207.71,47.3,75.49,380.16,304.67,27.99,0.4389,9.44,9.451,1.6655,0.6914,5,34.443,0.4076,2.038,0.234,4.248,6.862
4970-29093-0013.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0013.flac,8.01,16000,62.34,0.2846,0.3333,40000-80000,17.3864,200.61,38.11,80.38,327.2,246.82,24.3,0.5063,12.76,9.1217,1.1319,0.449,4,29.963,0.6105,2.442,0.3049,3.995,7.194
4970-29093-0014.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0014.flac,4.275,16000,67.74,0.4085,0.3333,40000-80000,17.062,217.95,57.38,161.57,414.51,252.94,16.31,0.4505,10.21,9.6707,1.3727,0.4681,4,56.14,0.4887,1.955,0.4573,3.509,7.878
4970-29093-0015.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,3.325,16000,22.89,0.1818,0.3333,40000-80000,18.0503,215.63,52.79,137.95,372.01,234.06,17.17,0.6444,10.93,9.4995,1.6322,0.6375,1,18.045,0.4065,0.4065,0.1223,5.714,7.111
4970-29093-0016.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0016.flac,2.23,16000,68.06,0.4459,0.3333,40000-80000,10.4984,248.82,73.91,170.18,443.43,273.25,16.58,0.3636,7.87,7.548,1.7258,0.4023,2,53.812,0.515,1.03,0.4619,4.036,7.5
4970-29093-0017.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0017.flac,2.865,16000,69.67,0.3053,0.0,,13.5557,222.26,40.57,165.32,348.59,183.27,12.92,0.4876,10.25,9.034,1.4324,0.5354,2,41.885,0.4405,0.881,0.3075,4.538,7.065
4970-29093-0018.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0018.flac,9.715,16000,50.83,0.291,0.3333,40000-80000,17.2225,203.15,51.15,75.86,365.17,289.31,27.21,0.4928,11.59,8.8287,1.4962,0.5454,5,30.88,0.5286,2.643,0.2721,4.529,7.412
4970-29093-0019.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0019.flac,7.47,16000,55.47,0.3092,0.3333,40000-80000,18.5776,192.85,41.46,78.89,333.57,254.68,24.96,0.422,10.16,9.5021,1.7113,0.7169,5,40.161,0.5852,2.926,0.3917,4.418,9.549
4970-29093-0020.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0020.flac,5.58,16000,74.26,0.4032,0.3333,40000-80000,21.0264,257.59,62.02,149.38,471.98,322.61,19.92,0.4775,12.19,6.7749,1.3119,0.5146,3,32.258,0.6973,2.092,0.3749,3.047,5.393
4970-29093-0021.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0021.flac,2.425,16000,73.7,0.3375,0.3333,40000-80000,20.1134,205.79,29.49,160.09,280.05,119.97,9.68,0.4519,11.35,9.9671,1.4554,0.5786,2,49.485,0.4605,0.921,0.3798,3.711,5.984
4970-29093-0022.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0022.flac,6.22,16000,64.45,0.2705,0.3333,40000-80000,15.4724,188.3,41.06,77.72,310.99,233.28,24.01,0.4556,11.46,8.8005,1.4723,0.5829,4,38.585,0.479,1.916,0.308,4.18,7.593
4970-29093-0023.flac,/content/data/LibriSpeech/test-clean/4970/29093/4970-29093-0023.flac,8.07,16000,65.85,0.2491,0.3333,40000-80000,19.9417,194.75,42.49,78.95,329.28,250.34,24.72,0.5025,12.8,8.0443,1.1661,0.522,5,37.175,0.4876,2.438,0.3021,4.461,7.84
4970-29095-0000.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0000.flac,2.865,16000,55.26,0.3579,0.3333,40000-80000,13.3366,220.95,64.62,141.59,364.26,222.68,16.36,0.3145,10.72,8.2906,1.6485,0.5837,2,41.885,0.4885,0.977,0.341,3.839,6.875
4970-29095-0001.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0001.flac,13.91,16000,46.42,0.2613,0.1111,40000-80000,14.2782,210.31,53.05,76.4,362.9,286.5,26.98,0.5007,12.28,7.7546,1.7247,0.6577,6,25.881,0.529,3.174,0.2282,4.96,7.513
4970-29095-0002.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0002.flac,5.48,16000,53.23,0.3077,0.3333,40000-80000,14.3675,186.99,37.35,143.54,320.15,176.61,13.89,0.4404,12.44,8.5964,1.7784,0.6822,4,43.796,0.506,2.024,0.3693,4.015,7.392
4970-29095-0003.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0003.flac,10.02,16000,51.43,0.2725,0.1667,40000-80000,16.3576,205.28,47.94,152.14,399.87,247.73,16.73,0.5145,11.8,7.7492,1.6481,0.5058,5,29.94,0.5064,2.532,0.2527,4.192,6.325
4970-29095-0004.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0004.flac,9.61,16000,30.55,0.1719,0.3333,40000-80000,11.6243,206.71,53.6,90.59,364.08,273.49,24.08,0.5282,11.69,9.1674,1.9375,0.775,5,31.217,0.4532,2.266,0.2358,5.099,7.618
4970-29095-0005.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0005.flac,4.65,16000,41.15,0.2581,0.3333,40000-80000,15.8254,228.16,66.33,79.62,390.26,310.63,27.52,0.5411,15.11,7.0914,1.115,0.3926,3,38.71,0.4673,1.402,0.3015,3.871,5.769
4970-29095-0006.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0006.flac,4.47,16000,56.74,0.2349,0.3333,40000-80000,17.1014,256.93,29.32,202.55,366.93,164.38,10.29,0.5576,15.71,6.779,1.4489,0.5904,2,26.846,0.451,0.902,0.2018,4.922,7.015
4970-29095-0007.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0007.flac,14.81,16000,45.41,0.2394,0.1111,40000-80000,12.7234,202.54,49.82,77.88,360.45,282.57,26.53,0.4986,12.29,8.6166,1.7959,0.7181,7,28.359,0.5111,3.578,0.2416,5.132,8.333
4970-29095-0008.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0008.flac,3.04,16000,54.26,0.3366,0.3333,40000-80000,10.6276,202.44,69.78,75.03,422.99,347.97,29.94,0.485,11.23,9.3695,2.085,0.7644,2,39.474,0.52,1.04,0.3421,3.947,6.637
4970-29095-0009.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0009.flac,5.6,16000,55.61,0.3226,0.3333,40000-80000,19.2559,211.63,66.06,151.41,410.11,258.7,17.25,0.4542,14.22,7.8654,1.6957,0.6542,3,32.143,0.512,1.536,0.2743,4.821,8.48
4970-29095-0010.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0010.flac,2.64,16000,58.0,0.3182,0.3333,40000-80000,9.0605,252.22,94.28,146.05,496.61,350.56,21.19,0.4866,11.95,7.6358,1.9142,0.6348,2,45.455,0.472,0.944,0.3576,3.788,6.443
4970-29095-0011.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0011.flac,3.355,16000,50.24,0.2793,0.3333,40000-80000,17.9034,301.79,80.03,208.51,494.07,285.55,14.93,0.4006,13.98,6.8933,1.994,0.7872,2,35.768,0.3628,0.7255,0.2162,4.173,7.056
4970-29095-0012.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0012.flac,4.68,16000,53.72,0.3333,0.3333,40000-80000,16.4295,244.9,80.62,143.99,486.05,342.06,21.06,0.4159,14.58,6.5468,1.565,0.6431,2,25.641,0.762,1.524,0.3256,2.991,5.538
4970-29095-0013.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0013.flac,1.98,16000,51.4,0.5758,0.3333,40000-80000,7.7794,241.97,119.07,76.04,489.09,413.05,32.22,0.2154,7.55,10.8878,2.4387,0.819,2,60.606,0.542,1.084,0.5475,4.04,8.929
4970-29095-0014.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0014.flac,3.26,16000,58.62,0.2778,0.3333,40000-80000,16.2519,228.95,60.86,161.53,493.03,331.49,19.32,0.6006,14.09,7.1792,1.4295,0.5282,2,36.81,0.462,0.924,0.2834,3.988,5.565
4970-29095-0015.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0015.flac,2.36,16000,53.74,0.4872,0.3333,40000-80000,14.2595,235.56,57.29,167.46,348.89,181.43,12.71,0.2759,10.11,11.0677,2.0825,0.7851,2,50.847,0.572,1.144,0.4847,4.661,9.046
4970-29095-0016.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0016.flac,6.945,16000,56.26,0.3463,0.3333,40000-80000,16.6647,207.94,54.23,149.19,418.04,268.85,17.84,0.3951,13.15,7.7522,1.6858,0.6804,4,34.557,0.6641,2.6565,0.3825,3.168,5.978
4970-29095-0017.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0017.flac,3.93,16000,54.57,0.2748,0.3333,40000-80000,16.1491,222.65,53.55,148.23,353.66,205.44,15.05,0.4923,12.54,7.1058,1.7851,0.6976,2,30.534,0.469,0.938,0.2387,4.835,7.97
4970-29095-0018.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0018.flac,12.14,16000,51.16,0.2153,0.1667,40000-80000,12.1586,190.77,36.23,79.73,354.6,274.86,25.83,0.5161,11.6,8.4666,1.6755,0.6583,5,24.712,0.476,2.38,0.196,5.272,7.634
4970-29095-0019.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0019.flac,2.725,16000,43.32,0.2889,0.3333,40000-80000,16.9705,290.7,76.51,144.61,394.27,249.66,17.36,0.487,15.5,5.1179,1.2943,0.4408,1,22.018,0.5625,0.5625,0.2064,4.404,6.41
4970-29095-0020.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0020.flac,12.365,16000,35.74,0.1917,0.1667,40000-80000,10.7856,207.48,58.66,75.43,451.04,375.61,30.96,0.5272,12.73,7.7117,1.8531,0.7027,6,29.114,0.4422,2.653,0.2146,5.176,7.519
4970-29095-0021.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0021.flac,19.86,16000,44.84,0.2613,0.1333,40000-80000;400000-440000,14.3951,213.49,53.06,78.42,384.42,306.0,27.52,0.4801,12.9,8.1607,1.7293,0.6969,9,27.19,0.6991,6.292,0.3168,4.683,7.834
4970-29095-0022.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0022.flac,4.765,16000,54.3,0.3101,0.6667,40000-120000,8.9428,270.97,76.88,92.88,463.28,370.4,27.82,0.5011,17.86,6.2625,1.2819,0.5685,3,37.775,0.5003,1.501,0.315,4.617,7.353
4970-29095-0023.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0023.flac,3.905,16000,55.95,0.2923,0.3333,40000-80000,19.7756,219.36,57.38,159.55,329.26,169.71,12.54,0.5142,14.58,6.8833,1.3955,0.571,3,46.095,0.4217,1.265,0.3239,4.353,6.944
4970-29095-0024.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0024.flac,6.04,16000,30.52,0.1841,0.3333,40000-80000,19.7158,202.77,53.88,75.84,394.73,318.88,28.56,0.5275,12.36,8.5338,1.5907,0.6089,3,29.801,0.424,1.272,0.2106,5.132,7.539
4970-29095-0025.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0025.flac,3.83,16000,59.27,0.4724,0.3333,40000-80000,17.9068,290.66,85.97,150.93,494.53,343.61,20.55,0.4053,13.69,6.5072,1.4357,0.5552,2,31.332,0.8655,1.731,0.452,2.872,5.729
4970-29095-0026.flac,/content/data/LibriSpeech/test-clean/4970/29095/4970-29095-0026.flac,10.93,16000,39.42,0.2088,0.1667,40000-80000,12.7994,218.68,52.48,79.69,381.63,301.94,27.12,0.5523,13.37,6.507,1.4762,0.582,5,27.447,0.4196,2.098,0.1919,5.398,7.091
